hhid,sectiono1,sectiono3,sectiono4,sectiono5
1128,camels,no,,
1128,pigs,no,,
1128,chickens,yes,2,140
1128,ducks/geese,no,,
1128,beehives,no,,
1128,other,no,,
1129,calves,yes,1,1000
1129,bulls,yes,1,6000
1129,oxen,yes,2,12000
1129,heifer,no,,
1129,cows,yes,1,6000
1129,young bulls,no,,
1129,sheep,yes,2,800
1129,goats,no,,
1129,horses,yes,1,3000
1129,donkeys,yes,1,2000
1129,mules,no,,
1129,camels,no,,
1129,pigs,no,,
1129,chickens,yes,2,100
1129,ducks/geese,no,,
1129,beehives,no,,
1129,other,no,,
1130,calves,yes,2,1000
1130,bulls,no,,
1130,oxen,yes,1,3000
1130,heifer,no,,
1130,cows,yes,2,2300
1130,young bulls,no,,
1130,sheep,yes,2,600
1130,goats,no,,
1130,horses,no,,
1130,donkeys,yes,1,1000
1130,mules,no,,
1130,camels,no,,
1130,pigs,no,,
1130,chickens,yes,1,60
1130,ducks/geese,no,,
1130,beehives,no,,
1130,other,no,,
1131,calves,yes,2,1000
1131,bulls,no,,
1131,oxen,yes,2,10000
1131,heifer,no,,
1131,cows,yes,1,4000
1131,young bulls,no,,
1131,sheep,no,,
1131,goats,no,,
1131,horses,yes,1,4000
1131,donkeys,yes,1,2000
1131,mules,no,,
1131,camels,no,,
1131,pigs,no,,
1131,chickens,no,,
1131,ducks/geese,no,,
1131,beehives,no,,
1131,other,no,,
1132,calves,yes,2,400
1132,bulls,yes,2,3000
1132,oxen,yes,6,38000
1132,heifer,yes,2,1400
1132,cows,yes,2,6000
1132,young bulls,no,,
1132,sheep,yes,4,1000
1132,goats,no,,
1132,horses,yes,1,2000
1132,donkeys,yes,2,2000
1132,mules,no,,
1132,camels,no,,
1132,pigs,no,,
1132,chickens,yes,2,100
1132,ducks/geese,no,,
1132,beehives,no,,
1132,other,no,,
1133,calves,no,,
1133,bulls,no,,
1133,oxen,yes,2,10000
1133,heifer,yes,2,8000
1133,cows,yes,1,5000
1133,young bulls,no,,
1133,sheep,yes,4,2000
1133,goats,no,,
1133,horses,yes,1,3000
1133,donkeys,yes,1,2000
1133,mules,no,,
1133,camels,no,,
1133,pigs,no,,
1133,chickens,yes,5,220
1133,ducks/geese,no,,
1133,beehives,no,,
1133,other,no,,
1134,calves,yes,2,400
1134,bulls,yes,3,1500
1134,oxen,yes,6,20000
1134,heifer,yes,2,2000
1134,cows,yes,4,8000
1134,young bulls,yes,1,3000
1134,sheep,no,,
1134,goats,yes,5,1500
1134,horses,yes,1,2000
1134,donkeys,yes,2,2000
1134,mules,no,,
1134,camels,no,,
1134,pigs,no,,
1134,chickens,yes,5,200
1134,ducks/geese,no,,
1134,beehives,yes,4,2000
1134,other,no,,
1135,calves,yes,1,1000
1135,bulls,no,,
1135,oxen,yes,2,10000
1135,heifer,yes,1,1000
1135,cows,yes,1,900
1135,young bulls,no,,
1135,sheep,yes,3,1000
1135,goats,no,,
1135,horses,no,,
1135,donkeys,yes,2,1200
1135,mules,no,,
1135,camels,no,,
1135,pigs,no,,
1135,chickens,yes,2,10
1135,ducks/geese,no,,
1135,beehives,no,,
1135,other,no,,
1136,calves,no,,
1136,bulls,no,,
1136,oxen,yes,6,24000
1136,heifer,yes,3,7500
1136,cows,yes,2,6000
1136,young bulls,no,,
1136,sheep,yes,2,1000
1136,goats,yes,1,500
1136,horses,yes,1,1500
1136,donkeys,yes,2,2000
1136,mules,no,,
1136,camels,no,,
1136,pigs,no,,
1136,chickens,yes,2,100
1136,ducks/geese,no,,
1136,beehives,no,,
1136,other,no,,
1137,calves,yes,1,400
1137,bulls,yes,1,3000
1137,oxen,yes,2,8000
1137,heifer,no,,
1137,cows,yes,1,3000
1137,young bulls,no,,
1137,sheep,yes,3,700
1137,goats,no,,
1137,horses,yes,1,1000
1137,donkeys,yes,1,600
1137,mules,no,,
1137,camels,no,,
1137,pigs,no,,
1137,chickens,yes,2,100
1137,ducks/geese,no,,
1137,beehives,no,,
1137,other,no,,
1138,calves,no,,
1138,bulls,yes,1,1500
1138,oxen,no,,
1138,heifer,yes,1,2000
1138,cows,yes,2,8500
1138,young bulls,yes,1,3500
1138,sheep,yes,1,300
1138,goats,yes,2,700
1138,horses,no,,
1138,donkeys,yes,2,1700
1138,mules,no,,
1138,camels,no,,
1138,pigs,no,,
1138,chickens,yes,2,100
1138,ducks/geese,no,,
1138,beehives,no,,
1138,other,no,,
1139,calves,no,,
1139,bulls,yes,1,1000
1139,oxen,yes,2,10000
1139,heifer,yes,1,1000
1139,cows,yes,2,6000
1139,young bulls,no,,
1139,sheep,yes,4,2800
1139,goats,yes,2,600
1139,horses,yes,1,3000
1139,donkeys,yes,2,3000
1139,mules,no,,
1139,camels,no,,
1139,pigs,no,,
1139,chickens,yes,2,100
1139,ducks/geese,no,,
1139,beehives,yes,1,300
1139,other,no,,
1140,calves,yes,1,500
1140,bulls,yes,2,4000
1140,oxen,yes,2,10000
1140,heifer,yes,1,2000
1140,cows,yes,1,18000
1140,young bulls,no,,
1140,sheep,no,,
1140,goats,no,,
1140,horses,yes,1,4000
1140,donkeys,yes,2,1000
1140,mules,no,,
1140,camels,no,,
1140,pigs,no,,
1140,chickens,no,,
1140,ducks/geese,no,,
1140,beehives,no,,
1140,other,no,,
1141,calves,no,,
1141,bulls,no,,
1141,oxen,yes,1,10000
1141,heifer,no,,
1141,cows,yes,1,500
1141,young bulls,no,,
1141,sheep,yes,2,500
1141,goats,no,,
1141,horses,no,,
1141,donkeys,yes,2,3000
1141,mules,no,,
1141,camels,no,,
1141,pigs,no,,
1141,chickens,yes,3,150
1141,ducks/geese,no,,
1141,beehives,yes,1,50
1141,other,no,,
1142,calves,yes,3,900
1142,bulls,no,,
1142,oxen,yes,5,15000
1142,heifer,yes,3,6000
1142,cows,yes,3,9000
1142,young bulls,yes,3,12000
1142,sheep,yes,1,500
1142,goats,no,,
1142,horses,no,,
1142,donkeys,yes,1,3000
1142,mules,no,,
1142,camels,no,,
1142,pigs,no,,
1142,chickens,no,,
1142,ducks/geese,no,,
1142,beehives,no,,
1142,other,no,,
1143,calves,yes,1,500
1143,bulls,no,,
1143,oxen,yes,1,4000
1143,heifer,no,,
1143,cows,yes,1,4000
1143,young bulls,no,,
1143,sheep,no,,
1143,goats,no,,
1143,horses,no,,
1143,donkeys,yes,1,1500
1143,mules,no,,
1143,camels,no,,
1143,pigs,no,,
1143,chickens,yes,2,100
1143,ducks/geese,no,,
1143,beehives,yes,1,100
1143,other,no,,
1144,calves,yes,1,500
1144,bulls,no,,
1144,oxen,yes,2,12000
1144,heifer,no,,
1144,cows,no,,
1144,young bulls,no,,
1144,sheep,no,,
1144,goats,no,,
1144,horses,no,,
1144,donkeys,no,,
1144,mules,no,,
1144,camels,no,,
1144,pigs,no,,
1144,chickens,yes,1,50
1144,ducks/geese,no,,
1144,beehives,yes,2,100
1144,other,no,,
1145,calves,yes,1,1000
1145,bulls,no,,
1145,oxen,yes,2,16000
1145,heifer,no,,
1145,cows,no,,
1145,young bulls,no,,
1145,sheep,yes,4,3400
1145,goats,no,,
1145,horses,no,,
1145,donkeys,yes,2,1700
1145,mules,no,,
1145,camels,no,,
1145,pigs,no,,
1145,chickens,yes,4,160
1145,ducks/geese,no,,
1145,beehives,yes,8,800
1145,other,no,,
1146,calves,yes,1,300
1146,bulls,no,,
1146,oxen,yes,3,20000
1146,heifer,no,,
1146,cows,yes,1,2000
1146,young bulls,yes,1,3000
1146,sheep,no,,
1146,goats,yes,1,300
1146,horses,yes,1,5000
1146,donkeys,yes,1,2300
1146,mules,no,,
1146,camels,no,,
1146,pigs,no,,
1146,chickens,no,,
1146,ducks/geese,no,,
1146,beehives,yes,1,30
1146,other,no,,
1147,calves,yes,1,1200
1147,bulls,no,,
1147,oxen,yes,3,18000
1147,heifer,no,,
1147,cows,no,,
1147,young bulls,no,,
1147,sheep,no,,
1147,goats,yes,3,900
1147,horses,no,,
1147,donkeys,no,,
1147,mules,no,,
1147,camels,no,,
1147,pigs,no,,
1147,chickens,yes,1,60
1147,ducks/geese,no,,
1147,beehives,no,,
1147,other,no,,
1148,calves,no,,
1148,bulls,no,,
1148,oxen,yes,2,12000
1148,heifer,no,,
1148,cows,yes,1,2000
1148,young bulls,yes,1,3000
1148,sheep,no,,
1148,goats,no,,
1148,horses,no,,
1148,donkeys,yes,2,2400
1148,mules,no,,
1148,camels,no,,
1148,pigs,no,,
1148,chickens,no,,
1148,ducks/geese,no,,
1148,beehives,no,,
1148,other,no,,
1149,calves,no,,
1149,bulls,no,,
1149,oxen,yes,1,7000
1149,heifer,no,,
1149,cows,no,,
1149,young bulls,no,,
1149,sheep,no,,
1149,goats,no,,
1149,horses,no,,
1149,donkeys,no,,
1149,mules,no,,
1149,camels,no,,
1149,pigs,no,,
1149,chickens,no,,
1149,ducks/geese,no,,
1149,beehives,yes,2,40
1149,other,no,,
1150,calves,yes,1,700
1150,bulls,no,,
1150,oxen,yes,2,10000
1150,heifer,no,,
1150,cows,yes,1,3000
1150,young bulls,yes,1,1000
1150,sheep,no,,
1150,goats,no,,
1150,horses,no,,
1150,donkeys,yes,1,2000
1150,mules,yes,1,6000
1150,camels,no,,
1150,pigs,no,,
1150,chickens,yes,4,240
1150,ducks/geese,no,,
1150,beehives,no,,
1150,other,no,,
1151,calves,yes,1,1000
1151,bulls,no,,
1151,oxen,yes,1,5000
1151,heifer,no,,
1151,cows,yes,1,3000
1151,young bulls,no,,
1151,sheep,no,,
1151,goats,yes,2,900
1151,horses,no,,
1151,donkeys,yes,2,3500
1151,mules,no,,
1151,camels,no,,
1151,pigs,no,,
1151,chickens,yes,2,100
1151,ducks/geese,no,,
1151,beehives,no,,
1151,other,no,,
1152,calves,yes,1,5000
1152,bulls,no,,
1152,oxen,yes,6,32000
1152,heifer,no,,
1152,cows,yes,2,15000
1152,young bulls,no,,
1152,sheep,no,,
1152,goats,yes,4,2800
1152,horses,no,,
1152,donkeys,yes,4,3000
1152,mules,yes,1,8000
1152,camels,no,,
1152,pigs,no,,
1152,chickens,yes,10,800
1152,ducks/geese,no,,
1152,beehives,yes,2,5000
1152,other,no,,
1153,calves,yes,1,800
1153,bulls,no,,
1153,oxen,yes,2,12000
1153,heifer,no,,
1153,cows,yes,1,4000
1153,young bulls,no,,
1153,sheep,no,,
1153,goats,yes,6,2000
1153,horses,no,,
1153,donkeys,yes,1,1200
1153,mules,no,,
1153,camels,no,,
1153,pigs,no,,
1153,chickens,yes,3,450
1153,ducks/geese,no,,
1153,beehives,no,,
1153,other,no,,
1154,calves,no,,
1154,bulls,yes,2,7000
1154,oxen,yes,2,8000
1154,heifer,no,,
1154,cows,yes,1,6000
1154,young bulls,no,,
1154,sheep,yes,5,2000
1154,goats,no,,
1154,horses,no,,
1154,donkeys,yes,1,800
1154,mules,no,,
1154,camels,no,,
1154,pigs,no,,
1154,chickens,yes,3,300
1154,ducks/geese,no,,
1154,beehives,no,,
1154,other,no,,
1155,calves,no,,
1155,bulls,no,,
1155,oxen,yes,3,18000
1155,heifer,yes,3,6500
1155,cows,yes,2,6000
1155,young bulls,no,,
1155,sheep,no,,
1155,goats,yes,3,1200
1155,horses,no,,
1155,donkeys,yes,1,900
1155,mules,no,,
1155,camels,no,,
1155,pigs,no,,
1155,chickens,yes,3,450
1155,ducks/geese,no,,
1155,beehives,no,,
1155,other,no,,
1156,calves,no,,
1156,bulls,yes,2,8000
1156,oxen,no,,
1156,heifer,no,,
1156,cows,no,,
1156,young bulls,no,,
1156,sheep,no,,
1156,goats,yes,5,3000
1156,horses,no,,
1156,donkeys,yes,2,1400
1156,mules,no,,
1156,camels,no,,
1156,pigs,no,,
1156,chickens,yes,10,700
1156,ducks/geese,no,,
1156,beehives,yes,1,500
1156,other,no,,
1157,calves,yes,2,1600
1157,bulls,no,,
1157,oxen,yes,4,36000
1157,heifer,yes,1,1200
1157,cows,yes,2,3600
1157,young bulls,no,,
1157,sheep,yes,2,1800
1157,goats,no,,
1157,horses,no,,
1157,donkeys,yes,2,2000
1157,mules,yes,1,8000
1157,camels,no,,
1157,pigs,no,,
1157,chickens,yes,4,280
1157,ducks/geese,no,,
1157,beehives,yes,2,800
1157,other,no,,
1158,calves,no,,
1158,bulls,no,,
1158,oxen,no,,
1158,heifer,yes,1,1000
1158,cows,no,,
1158,young bulls,yes,1,1200
1158,sheep,yes,2,1500
1158,goats,yes,2,1500
1158,horses,no,,
1158,donkeys,yes,1,800
1158,mules,no,,
1158,camels,no,,
1158,pigs,no,,
1158,chickens,yes,5,320
1158,ducks/geese,no,,
1158,beehives,no,,
1158,other,no,,
1159,calves,yes,1,200
1159,bulls,no,,
1159,oxen,yes,2,6000
1159,heifer,no,,
1159,cows,yes,1,2000
1159,young bulls,yes,1,1500
1159,sheep,yes,2,500
1159,goats,yes,2,400
1159,horses,no,,
1159,donkeys,yes,1,800
1159,mules,no,,
1159,camels,no,,
1159,pigs,no,,
1159,chickens,yes,2,100
1159,ducks/geese,no,,
1159,beehives,no,,
1159,other,no,,
1160,calves,yes,2,1200
1160,bulls,no,,
1160,oxen,yes,2,6000
1160,heifer,no,,
1160,cows,yes,1,4000
1160,young bulls,no,,
1160,sheep,no,,
1160,goats,no,,
1160,horses,yes,1,5000
1160,donkeys,no,,
1160,mules,no,,
1160,camels,no,,
1160,pigs,no,,
1160,chickens,no,,
1160,ducks/geese,no,,
1160,beehives,no,,
1160,other,no,,
1041,calves,yes,1,500
1041,bulls,no,,
1041,oxen,yes,3,12000
1041,heifer,yes,1,1000
1041,cows,yes,1,3000
1041,young bulls,no,,
1041,sheep,no,,
1041,goats,no,,
1041,horses,no,,
1041,donkeys,yes,1,800
1041,mules,no,,
1041,camels,no,,
1041,pigs,no,,
1041,chickens,yes,15,2
1041,ducks/geese,no,,
1041,beehives,no,,
1041,other,no,,
1042,calves,no,,
1042,bulls,no,,
1042,oxen,yes,3,6000
1042,heifer,no,,
1042,cows,yes,1,3000
1042,young bulls,no,,
1042,sheep,no,,
1042,goats,no,,
1042,horses,yes,1,2000
1042,donkeys,yes,1,1000
1042,mules,no,,
1042,camels,no,,
1042,pigs,no,,
1042,chickens,no,,
1042,ducks/geese,no,,
1042,beehives,no,,
1042,other,no,,
1043,calves,yes,1,700
1043,bulls,no,,
1043,oxen,yes,2,12000
1043,heifer,yes,1,1800
1043,cows,yes,1,2000
1043,young bulls,yes,2,5000
1043,sheep,no,,
1043,goats,yes,2,700
1043,horses,no,,
1043,donkeys,yes,1,1500
1043,mules,no,,
1043,camels,no,,
1043,pigs,no,,
1043,chickens,yes,2,120
1043,ducks/geese,no,,
1043,beehives,no,,
1043,other,no,,
1044,calves,no,,
1044,bulls,no,,
1044,oxen,no,,
1044,heifer,yes,2,3000
1044,cows,no,,
1044,young bulls,no,,
1044,sheep,no,,
1044,goats,no,,
1044,horses,no,,
1044,donkeys,yes,1,1200
1044,mules,no,,
1044,camels,no,,
1044,pigs,no,,
1044,chickens,no,,
1044,ducks/geese,no,,
1044,beehives,yes,1,15
1044,other,no,,
1045,calves,no,,
1045,bulls,no,,
1045,oxen,yes,2,12000
1045,heifer,no,,
1045,cows,no,,
1045,young bulls,no,,
1045,sheep,no,,
1045,goats,no,,
1045,horses,no,,
1045,donkeys,yes,2,200
1045,mules,no,,
1045,camels,no,,
1045,pigs,no,,
1045,chickens,no,,
1045,ducks/geese,no,,
1045,beehives,no,,
1045,other,no,,
1046,calves,yes,2,600
1046,bulls,no,,
1046,oxen,yes,4,20000
1046,heifer,yes,1,2000
1046,cows,no,,
1046,young bulls,no,,
1046,sheep,no,,
1046,goats,yes,4,2400
1046,horses,yes,1,3000
1046,donkeys,yes,2,4000
1046,mules,no,,
1046,camels,no,,
1046,pigs,no,,
1046,chickens,yes,5,250
1046,ducks/geese,no,,
1046,beehives,no,,
1046,other,no,,
1047,calves,yes,1,600
1047,bulls,no,,
1047,oxen,yes,3,1500
1047,heifer,yes,1,2000
1047,cows,yes,3,12000
1047,young bulls,yes,1,2000
1047,sheep,yes,1,400
1047,goats,yes,2,400
1047,horses,yes,1,3000
1047,donkeys,yes,1,2000
1047,mules,no,,
1047,camels,no,,
1047,pigs,no,,
1047,chickens,yes,13,780
1047,ducks/geese,no,,
1047,beehives,no,,
1047,other,no,,
1048,calves,yes,2,2000
1048,bulls,no,,
1048,oxen,yes,2,17000
1048,heifer,yes,1,1500
1048,cows,yes,2,6000
1048,young bulls,no,,
1048,sheep,yes,16,17000
1048,goats,no,,
1048,horses,no,,
1048,donkeys,yes,2,2000
1048,mules,no,,
1048,camels,no,,
1048,pigs,no,,
1048,chickens,yes,4,250
1048,ducks/geese,no,,
1048,beehives,no,,
1048,other,no,,
1049,calves,no,,
1049,bulls,no,,
1049,oxen,yes,2,10000
1049,heifer,no,,
1049,cows,no,,
1049,young bulls,no,,
1049,sheep,no,,
1049,goats,no,,
1049,horses,no,,
1049,donkeys,yes,1,800
1049,mules,no,,
1049,camels,no,,
1049,pigs,no,,
1049,chickens,no,,
1049,ducks/geese,no,,
1049,beehives,no,,
1049,other,no,,
1050,calves,no,,
1050,bulls,no,,
1050,oxen,yes,1,7000
1050,heifer,yes,1,2500
1050,cows,yes,1,4000
1050,young bulls,no,,
1050,sheep,no,,
1050,goats,yes,1,400
1050,horses,yes,1,3000
1050,donkeys,no,,
1050,mules,no,,
1050,camels,no,,
1050,pigs,no,,
1050,chickens,no,,
1050,ducks/geese,no,,
1050,beehives,yes,1,16
1050,other,no,,
1051,calves,no,,
1051,bulls,no,,
1051,oxen,yes,2,1200
1051,heifer,no,,
1051,cows,no,,
1051,young bulls,no,,
1051,sheep,no,,
1051,goats,no,,
1051,horses,no,,
1051,donkeys,no,,
1051,mules,no,,
1051,camels,no,,
1051,pigs,no,,
1051,chickens,no,,
1051,ducks/geese,no,,
1051,beehives,no,,
1051,other,no,,
1052,calves,no,,
1052,bulls,no,,
1052,oxen,yes,2,1200
1052,heifer,no,,
1052,cows,yes,1,4000
1052,young bulls,yes,1,2000
1052,sheep,yes,2,1100
1052,goats,no,,
1052,horses,no,,
1052,donkeys,yes,1,1200
1052,mules,no,,
1052,camels,no,,
1052,pigs,no,,
1052,chickens,no,,
1052,ducks/geese,no,,
1052,beehives,no,,
1052,other,no,,
1053,calves,no,,
1053,bulls,no,,
1053,oxen,yes,2,1400
1053,heifer,no,,
1053,cows,no,,
1053,young bulls,no,,
1053,sheep,no,,
1053,goats,no,,
1053,horses,no,,
1053,donkeys,no,,
1053,mules,no,,
1053,camels,no,,
1053,pigs,no,,
1053,chickens,no,,
1053,ducks/geese,no,,
1053,beehives,no,,
1053,other,no,,
1054,calves,yes,1,3000
1054,bulls,no,,
1054,oxen,yes,4,22000
1054,heifer,yes,1,3500
1054,cows,yes,1,4000
1054,young bulls,yes,2,4000
1054,sheep,no,,
1054,goats,no,,
1054,horses,yes,1,3000
1054,donkeys,yes,4,5000
1054,mules,no,,
1054,camels,no,,
1054,pigs,no,,
1054,chickens,no,,
1054,ducks/geese,no,,
1054,beehives,no,,
1054,other,no,,
1055,calves,no,,
1055,bulls,no,,
1055,oxen,yes,2,4000
1055,heifer,yes,1,2000
1055,cows,yes,1,3000
1055,young bulls,no,,
1055,sheep,yes,1,300
1055,goats,no,,
1055,horses,yes,1,4000
1055,donkeys,yes,1,2000
1055,mules,no,,
1055,camels,no,,
1055,pigs,no,,
1055,chickens,yes,1,50
1055,ducks/geese,no,,
1055,beehives,no,,
1055,other,no,,
1056,calves,yes,1,300
1056,bulls,no,,
1056,oxen,yes,4,32000
1056,heifer,yes,1,2000
1056,cows,yes,2,6000
1056,young bulls,no,,
1056,sheep,no,,
1056,goats,no,,
1056,horses,yes,1,3000
1056,donkeys,yes,2,2000
1056,mules,no,,
1056,camels,no,,
1056,pigs,no,,
1056,chickens,yes,2,120
1056,ducks/geese,no,,
1056,beehives,no,,
1056,other,no,,
1057,calves,yes,2,1000
1057,bulls,no,,
1057,oxen,yes,3,15000
1057,heifer,no,,
1057,cows,yes,3,12000
1057,young bulls,no,,
1057,sheep,no,,
1057,goats,yes,2,1200
1057,horses,no,,
1057,donkeys,yes,1,1200
1057,mules,no,,
1057,camels,no,,
1057,pigs,no,,
1057,chickens,yes,3,180
1057,ducks/geese,no,,
1057,beehives,no,,
1057,other,no,,
1058,calves,yes,2,400
1058,bulls,yes,1,3000
1058,oxen,yes,2,10000
1058,heifer,no,,
1058,cows,yes,2,6000
1058,young bulls,no,,
1058,sheep,no,,
1058,goats,no,,
1058,horses,yes,1,3000
1058,donkeys,yes,2,15000
1058,mules,no,,
1058,camels,no,,
1058,pigs,no,,
1058,chickens,yes,5,400
1058,ducks/geese,no,,
1058,beehives,no,,
1058,other,no,,
1059,calves,yes,1,500
1059,bulls,no,,
1059,oxen,yes,1,5000
1059,heifer,yes,1,1400
1059,cows,yes,1,2500
1059,young bulls,no,,
1059,sheep,no,,
1059,goats,no,,
1059,horses,no,,
1059,donkeys,no,,
1059,mules,no,,
1059,camels,no,,
1059,pigs,no,,
1059,chickens,yes,8,320
1059,ducks/geese,no,,
1059,beehives,no,,
1059,other,no,,
1060,calves,no,,
1060,bulls,no,,
1060,oxen,yes,2,14000
1060,heifer,yes,1,3500
1060,cows,no,,
1060,young bulls,no,,
1060,sheep,yes,4,3500
1060,goats,no,,
1060,horses,no,,
1060,donkeys,yes,1,1200
1060,mules,no,,
1060,camels,no,,
1060,pigs,no,,
1060,chickens,no,,
1060,ducks/geese,no,,
1060,beehives,no,,
1060,other,no,,
1061,calves,yes,1,500
1061,bulls,no,,
1061,oxen,yes,2,14000
1061,heifer,no,,
1061,cows,yes,1,2500
1061,young bulls,yes,1,1500
1061,sheep,no,,
1061,goats,yes,7,4000
1061,horses,no,,
1061,donkeys,yes,2,3500
1061,mules,no,,
1061,camels,no,,
1061,pigs,no,,
1061,chickens,yes,3,260
1061,ducks/geese,no,,
1061,beehives,yes,1,100
1061,other,no,,
1062,calves,yes,1,400
1062,bulls,yes,1,1500
1062,oxen,yes,4,24000
1062,heifer,no,,
1062,cows,yes,2,8000
1062,young bulls,no,,
1062,sheep,yes,2,800
1062,goats,no,,
1062,horses,no,,
1062,donkeys,yes,1,1000
1062,mules,no,,
1062,camels,no,,
1062,pigs,no,,
1062,chickens,no,,
1062,ducks/geese,no,,
1062,beehives,no,,
1062,other,no,,
1063,calves,no,,
1063,bulls,no,,
1063,oxen,yes,2,10000
1063,heifer,no,,
1063,cows,no,,
1063,young bulls,no,,
1063,sheep,no,,
1063,goats,yes,4,1800
1063,horses,no,,
1063,donkeys,no,,
1063,mules,no,,
1063,camels,no,,
1063,pigs,no,,
1063,chickens,yes,9,690
1063,ducks/geese,no,,
1063,beehives,yes,3,600
1063,other,no,,
1064,calves,no,,
1064,bulls,no,,
1064,oxen,yes,2,20000
1064,heifer,no,,
1064,cows,no,,
1064,young bulls,no,,
1064,sheep,no,,
1064,goats,no,,
1064,horses,no,,
1064,donkeys,no,,
1064,mules,no,,
1064,camels,no,,
1064,pigs,no,,
1064,chickens,yes,13,400
1064,ducks/geese,no,,
1064,beehives,yes,1,100
1064,other,no,,
1065,calves,no,,
1065,bulls,no,,
1065,oxen,no,,
1065,heifer,yes,2,6000
1065,cows,no,,
1065,young bulls,no,,
1065,sheep,no,,
1065,goats,no,,
1065,horses,no,,
1065,donkeys,no,,
1065,mules,no,,
1065,camels,no,,
1065,pigs,no,,
1065,chickens,no,,
1065,ducks/geese,no,,
1065,beehives,no,,
1065,other,no,,
1066,calves,no,,
1066,bulls,no,,
1066,oxen,yes,6,30000
1066,heifer,yes,2,2700
1066,cows,yes,1,3500
1066,young bulls,no,,
1066,sheep,no,,
1066,goats,yes,3,2000
1066,horses,no,,
1066,donkeys,yes,2,1800
1066,mules,yes,1,4000
1066,camels,no,,
1066,pigs,no,,
1066,chickens,yes,1,70
1066,ducks/geese,no,,
1066,beehives,yes,2,400
1066,other,no,,
1067,calves,no,,
1067,bulls,no,,
1067,oxen,yes,4,16000
1067,heifer,yes,1,1600
1067,cows,yes,1,2000
1067,young bulls,no,,
1067,sheep,no,,
1067,goats,no,,
1067,horses,yes,1,3000
1067,donkeys,yes,1,1500
1067,mules,no,,
1067,camels,no,,
1067,pigs,no,,
1067,chickens,no,,
1067,ducks/geese,no,,
1067,beehives,no,,
1067,other,no,,
1068,calves,yes,1,700
1068,bulls,yes,1,2000
1068,oxen,yes,2,8000
1068,heifer,no,,
1068,cows,yes,2,6000
1068,young bulls,no,,
1068,sheep,yes,1,500
1068,goats,yes,1,450
1068,horses,yes,1,3000
1068,donkeys,yes,1,1500
1068,mules,no,,
1068,camels,no,,
1068,pigs,no,,
1068,chickens,yes,3,150
1068,ducks/geese,no,,
1068,beehives,no,,
1068,other,no,,
1069,calves,yes,1,850
1069,bulls,yes,1,1200
1069,oxen,yes,2,8000
1069,heifer,yes,1,1700
1069,cows,yes,1,2200
1069,young bulls,no,,
1069,sheep,yes,2,1200
1069,goats,no,,
1069,horses,no,,
1069,donkeys,yes,1,1000
1069,mules,no,,
1069,camels,no,,
1069,pigs,no,,
1069,chickens,yes,5,250
1069,ducks/geese,no,,
1069,beehives,no,,
1069,other,no,,
1070,calves,yes,4,3000
1070,bulls,no,,
1070,oxen,yes,4,16000
1070,heifer,yes,1,2000
1070,cows,yes,4,12000
1070,young bulls,yes,1,3000
1070,sheep,yes,2,900
1070,goats,no,,
1070,horses,yes,1,4000
1070,donkeys,yes,2,1500
1070,mules,no,,
1070,camels,no,,
1070,pigs,no,,
1070,chickens,no,,
1070,ducks/geese,no,,
1070,beehives,no,,
1070,other,no,,
1071,calves,yes,1,500
1071,bulls,no,,
1071,oxen,yes,1,5000
1071,heifer,yes,1,1500
1071,cows,yes,1,2000
